latitude,longitude,stationId,totalBikes,ll
41.814697,-87.598006,acbda1cbce51d6af73e60abd522ff085,1,-45.783309
41.805661,-87.683392,361f4566b1399797b0b93458561b81ad,11,-45.877731
41.805661,-87.683392,361f4566b1399797b0b93458561b81ad,11,-45.877731
41.805661,-87.683392,361f4566b1399797b0b93458561b81ad,11,-45.877731
41.805661,-87.683392,361f4566b1399797b0b93458561b81ad,11,-45.877731
41.805661,-87.683392,361f4566b1399797b0b93458561b81ad,11,-45.877731
41.805661,-87.683392,361f4566b1399797b0b93458561b81ad,11,-45.877731
41.805661,-87.683392,361f4566b1399797b0b93458561b81ad,11,-45.877731
41.805661,-87.683392,361f4566b1399797b0b93458561b81ad,11,-45.877731
41.805661,-87.683392,361f4566b1399797b0b93458561b81ad,11,-45.877731
41.805661,-87.683392,361f4566b1399797b0b93458561b81ad,11,-45.877731
41.885409,-87.726491,ed564a9cb47fafea0437ccf0059c7775,11,-45.841082
41.885409,-87.726491,ed564a9cb47fafea0437ccf0059c7775,11,-45.841082
41.885409,-87.726491,ed564a9cb47fafea0437ccf0059c7775,11,-45.841082
41.885409,-87.726491,ed564a9cb47fafea0437ccf0059c7775,11,-45.841082
41.885409,-87.726491,ed564a9cb47fafea0437ccf0059c7775,11,-45.841082
41.885409,-87.726491,ed564a9cb47fafea0437ccf0059c7775,11,-45.841082
41.885409,-87.726491,ed564a9cb47fafea0437ccf0059c7775,11,-45.841082
41.885409,-87.726491,ed564a9cb47fafea0437ccf0059c7775,11,-45.841082
41.885409,-87.726491,ed564a9cb47fafea0437ccf0059c7775,11,-45.841082
41.885409,-87.726491,ed564a9cb47fafea0437ccf0059c7775,11,-45.841082
41.69239475,-87.70096064,e11ff4c116a942366ec258d2a5e8a85f,11,-46.00856589
41.69239475,-87.70096064,e11ff4c116a942366ec258d2a5e8a85f,11,-46.00856589
41.69239475,-87.70096064,e11ff4c116a942366ec258d2a5e8a85f,11,-46.00856589
41.69239475,-87.70096064,e11ff4c116a942366ec258d2a5e8a85f,11,-46.00856589
41.69239475,-87.70096064,e11ff4c116a942366ec258d2a5e8a85f,11,-46.00856589
41.69239475,-87.70096064,e11ff4c116a942366ec258d2a5e8a85f,11,-46.00856589
41.69239475,-87.70096064,e11ff4c116a942366ec258d2a5e8a85f,11,-46.00856589
41.69239475,-87.70096064,e11ff4c116a942366ec258d2a5e8a85f,11,-46.00856589
41.69239475,-87.70096064,e11ff4c116a942366ec258d2a5e8a85f,11,-46.00856589
41.69239475,-87.70096064,e11ff4c116a942366ec258d2a5e8a85f,11,-46.00856589
41.862355,-87.7157109,b9bf2272aa09f748fe2931608e579c85,8,-45.8533559
41.862355,-87.7157109,b9bf2272aa09f748fe2931608e579c85,8,-45.8533559
41.862355,-87.7157109,b9bf2272aa09f748fe2931608e579c85,8,-45.8533559
41.862355,-87.7157109,b9bf2272aa09f748fe2931608e579c85,8,-45.8533559
41.862355,-87.7157109,b9bf2272aa09f748fe2931608e579c85,8,-45.8533559
41.862355,-87.7157109,b9bf2272aa09f748fe2931608e579c85,8,-45.8533559
41.862355,-87.7157109,b9bf2272aa09f748fe2931608e579c85,8,-45.8533559
41.862355,-87.7157109,b9bf2272aa09f748fe2931608e579c85,8,-45.8533559
41.862355,-87.7157109,b9bf2272aa09f748fe2931608e579c85,8,-45.8533559
41.862355,-87.7157109,b9bf2272aa09f748fe2931608e579c85,8,-45.8533559
41.865608,-87.772389,07710c46c71ff35add1e0bf2b607672f,1,-45.906781
41.865608,-87.772389,07710c46c71ff35add1e0bf2b607672f,1,-45.906781
41.865608,-87.772389,07710c46c71ff35add1e0bf2b607672f,1,-45.906781
41.865608,-87.772389,07710c46c71ff35add1e0bf2b607672f,1,-45.906781
41.865608,-87.772389,07710c46c71ff35add1e0bf2b607672f,1,-45.906781
41.865608,-87.772389,07710c46c71ff35add1e0bf2b607672f,1,-45.906781
41.865608,-87.772389,07710c46c71ff35add1e0bf2b607672f,1,-45.906781
41.865608,-87.772389,07710c46c71ff35add1e0bf2b607672f,1,-45.906781
41.865608,-87.772389,07710c46c71ff35add1e0bf2b607672f,1,-45.906781
41.865608,-87.772389,07710c46c71ff35add1e0bf2b607672f,1,-45.906781
41.8954359,-87.7335726,9593e64dcb3fb6379f63506fef3c1ceb,9,-45.8381367
41.8954359,-87.7335726,9593e64dcb3fb6379f63506fef3c1ceb,9,-45.8381367
41.8954359,-87.7335726,9593e64dcb3fb6379f63506fef3c1ceb,9,-45.8381367
41.8954359,-87.7335726,9593e64dcb3fb6379f63506fef3c1ceb,9,-45.8381367
41.8954359,-87.7335726,9593e64dcb3fb6379f63506fef3c1ceb,9,-45.8381367
41.8954359,-87.7335726,9593e64dcb3fb6379f63506fef3c1ceb,9,-45.8381367
41.8954359,-87.7335726,9593e64dcb3fb6379f63506fef3c1ceb,9,-45.8381367
41.8954359,-87.7335726,9593e64dcb3fb6379f63506fef3c1ceb,9,-45.8381367
41.8954359,-87.7335726,9593e64dcb3fb6379f63506fef3c1ceb,9,-45.8381367
41.8954359,-87.7335726,9593e64dcb3fb6379f63506fef3c1ceb,9,-45.8381367
